,East_North_Central,East_South_Central,Mid_Atlantic,Mountain,New_England,Pacific,South_Atlantic,West_North_Central,West_South_Central
p35001,7.066929561696518e-05,8.728809443811066e-05,2.328139884258246e-07,0.7471161995153565,5.759260002749198e-09,0.009489332007428509,6.021111420690405e-06,0.03568267718660422,0.20754757421588665
p13205,0.0033917471191645698,0.3620930096236301,0.0005768456308311387,7.289119988649521e-06,3.762004560064137e-05,1.011054904998703e-08,0.6074248311505946,0.0043932020443982886,0.02207544515524285
p21147,0.1331860695499334,0.4836937685371871,0.019565078441863924,2.6105818332914024e-05,0.0005479565433726233,1.960785589820767e-08,0.30290747984022093,0.03588594069662206,0.02418758096461114
p21191,0.36295462414591984,0.40900004612034224,0.043502778961333054,2.728264212095876e-05,0.0010042598252392278,1.551316446309811e-08,0.15154275772502576,0.02138227584671578,0.010585959220138639
p21215,0.3421141722858748,0.45515062293957204,0.02394797967910428,4.6744757117364176e-05,0.000559025405631126,2.9878472959267244e-08,0.1065643533593985,0.047431054064921555,0.024186017629907432
p30041,0.00016568584231733678,6.998016301331404e-07,1.714194508076262e-07,0.8276853695773178,1.6528862851575275e-08,0.033387853565510335,1.0553249638083349e-07,0.13871605009493707,4.404763747752171e-05
p31175,0.01448229015528208,0.0013870415792137996,5.427744058540349e-05,0.15149139234823222,1.4999551182359396e-06,6.851221250954434e-05,0.00010272541282862585,0.8100183608039299,0.022393900092300155
p48069,0.0004287976383968675,0.0009877076567098256,1.788976183793997e-06,0.25468646263070027,4.213175596919247e-08,0.0006491410488845959,6.915458943117483e-05,0.09420289626237334,0.6489740090655641
p24043,0.08959854401102993,0.028017585870997654,0.4025514041540757,1.0606697041981823e-06,0.03715399671539064,6.926429082417293e-10,0.44169834611919057,0.000637221145664074,0.00034184062130444994
p21133,0.14857019351054465,0.4120579681348304,0.03676242385041094,9.599016729403345e-06,0.0011817349570347696,6.791903406518968e-09,0.3810914733237915,0.012399784475115411,0.007926815939639608
p34033,0.025380541166158174,0.008413208544988225,0.4492394832240676,2.943426848167297e-07,0.1062131411091881,2.1001526917579694e-10,0.41047509191135556,0.0001791033345389614,9.91361570033459e-05
p51680,0.09996392568717084,0.14118013854781727,0.10357484307024756,2.123334130335761e-06,0.010363038413967568,1.3846125535642621e-09,0.6408486829812395,0.0024869507639759965,0.0015802958168382325
p05125,0.042180244565901574,0.20608010139161992,0.00022794721067918936,0.0021196489591621547,5.391713734395988e-06,2.3345276547918365e-06,0.009968192903046291,0.14099533420349136,0.5984208045247102
p54053,0.3114244933306798,0.227291028454001,0.11124050380859474,6.557370782506881e-06,0.0027553483779412602,3.590925454723207e-09,0.33922042811074543,0.0052756348190411235,0.002786002137288744
p54021,0.25635374071089295,0.14017016828907483,0.2021516454920975,4.157001280408282e-06,0.005943557848879706,2.1802756057529974e-09,0.39048723777924954,0.0031843598662785904,0.001705130831970742
p28063,0.007243161729324479,0.49253983285236774,8.577720609197869e-05,0.00024738003815868775,2.5170199595214854e-06,4.92684747417535e-07,0.05633308369258856,0.017418833516054402,0.426128921260707
p38079,0.018091734497607734,2.6579122073680216e-05,1.7618497453983553e-05,0.057828178789916744,2.1415906453691245e-06,0.0003301408205097063,9.628992002722777e-06,0.923605951735389,8.802595440120192e-05
p30103,0.0005647674195097675,4.548985368833358e-06,6.453614035668003e-07,0.6241110314085033,4.11895447414282e-08,0.006945490898100787,4.723288263658308e-07,0.36805501610321933,0.00031798630552333756
p21049,0.258581866566391,0.46088679509168357,0.04112193901507497,2.4701197150642582e-05,0.0009983473241058705,1.577412467559846e-08,0.1980568391213371,0.026138478288598433,0.014191017621533755
p26005,0.7751245580641405,0.04712556412492096,0.039017081644594026,0.0002540829729241658,0.0010833348692111592,1.892361574632302e-07,0.02850054143090407,0.1046296792535419,0.0042649684036059
p47005,0.17612445193527176,0.39817615327974426,0.002503602145232005,0.00014589039372322663,6.134787500835763e-05,1.1941605576483912e-07,0.07711651586525116,0.18555652601657285,0.16031539307314055
p27015,0.25488177733607564,0.0015651737122337932,0.00041743971207256945,0.018981692029818992,1.7546113520849653e-05,1.4889480101566685e-05,0.00029844413960158786,0.7214005568157129,0.0024224806608619406
p47137,0.15045828458884603,0.5127494514462754,0.01492334004869395,3.747024710564156e-05,0.00040730577327339877,2.8795991852134278e-08,0.23284894176468296,0.052105864819150326,0.03646931251598058
p51109,0.08422619480208034,0.06796257375767792,0.1666706600944328,1.2511969371914294e-06,0.023594934756304354,7.366887322694947e-10,0.6555121023535544,0.0012647289956843654,0.0007675533066400166
p18145,0.5350965298720244,0.29023030663385657,0.031042828672087446,8.613765761900207e-05,0.0007655901121870284,4.2087267280166425e-08,0.07640658687023166,0.04835401482684037,0.018017963267886287
p39049,0.47906568574034175,0.18399443055468231,0.12608592631353793,1.884796378265328e-05,0.0031882715298660216,1.0723665447606686e-08,0.19435076446818628,0.009314405564168633,0.003981657141769025
p49021,5.645095999490723e-06,2.033499928270185e-06,1.6697763173389824e-08,0.8810932345495959,4.6399915185458054e-10,0.11225856660581945,1.2706757382168074e-07,0.0033693368353082745,0.00327103918401283
p32009,4.251398715202284e-07,1.1891483312140094e-07,1.0961003115530375e-09,0.5630577341720087,3.083173973521217e-11,0.4364717635120412,7.325852899927385e-09,0.000240514567000387,0.00022943524146008034
p26083,0.6129261262446457,0.0007047734043722963,0.0024909660979252997,0.0006031956713361675,0.00041781355466330726,1.1267881814554818e-06,0.0008657640176976409,0.3818854557198541,0.00010477850132417444
p49039,2.379829087682754e-05,4.521660143551609e-06,6.387932014163496e-08,0.9525570962756248,1.79329690622312e-09,0.02744615205409293,3.324514186476029e-07,0.014046471807515067,0.005921561787711247
p20093,0.0017809359853111558,0.0006435551556675512,5.2542226953264705e-06,0.31441122035756813,1.3881548682921344e-07,0.00018848115244707146,4.892860195251023e-05,0.46920490817462224,0.2137165775342492
p12009,0.0003508417376598113,0.032757556498748897,0.0001341411932403779,5.621735469977439e-07,2.1981776952869244e-05,9.742456872105853e-10,0.9615102323001739,0.0003092466339345124,0.004915436711497137
p18105,0.5420858634922873,0.2729151006062338,0.020422586669260185,0.00012291991137477595,0.0004908263765514337,6.499047663933746e-08,0.05866078775007399,0.07572988505433997,0.02957196514940189
p19117,0.23804038438102373,0.015841397424959595,0.0008437618686600225,0.007115893591857148,2.3484111999089806e-05,3.3388943983907974e-06,0.0015470604959398311,0.7088940784378446,0.027690600793317727
p21239,0.2808349070625211,0.47915245734307327,0.033495158362232796,3.5865147615912755e-05,0.0007911203975346232,2.2779596841594933e-08,0.14972478358316535,0.03671994059243196,0.01924574473182824
p45053,0.0077445406478934675,0.0874775739766867,0.002955847151029885,2.8413040148764895e-06,0.0003372471629104724,3.006218750596783e-09,0.8945197445255847,0.0028243228605343614,0.00413787936512694
p48043,4.3202419310708473e-05,0.0006481400422530198,2.166220619767699e-07,0.1239645561395639,5.0514484098498375e-09,0.0006510439660268862,5.69596600950137e-05,0.0031441812265441253,0.8714916948726958
p45065,0.0227337433317628,0.18201477340724215,0.00721650467885905,7.457270408749729e-06,0.0004929045114507085,6.982042475835772e-09,0.7704771840327701,0.008649961717305534,0.008407464068158366
p45087,0.03693623580383235,0.2285883649023706,0.013041764022666383,5.53445500262622e-06,0.0009399344164557106,4.7799906769122e-09,0.706885909364836,0.0072326957089544125,0.006369556545891331
p27103,0.3071819603217619,0.0015771935424705682,0.00048689711114500083,0.014035110924392306,2.1064864453452834e-05,1.1199866591420763e-05,0.00034072193568116405,0.674273479504926,0.002072371928578149
p55075,0.8642500661790776,0.0049364626539591845,0.008512800679657725,0.0008204830397656426,0.0006342390395118378,7.897087911058095e-07,0.004319124761761322,0.11578245951438723,0.0007435744230883687
p53011,5.229476014587212e-07,7.586314200719738e-09,6.014151178761273e-10,0.06437733456089943,4.042303445031056e-11,0.9352614640205066,5.733782311826704e-10,0.00035640545644296785,4.264213018907592e-06
p55099,0.7239967562532438,0.0019821201093462564,0.002301097615988572,0.002147819554928533,0.00016861567753336906,2.1579458130489837e-06,0.0012521201639384015,0.2675999322709245,0.0005493804082835425
p18103,0.6744180512268046,0.15776889448114428,0.0362703225172951,0.0001437300767067746,0.0010051538673884089,8.547855643605441e-08,0.05258663270095301,0.06603289193390853,0.011774237717242729
p20053,0.01616208834114328,0.004383965548191173,4.724864368393111e-05,0.08655544603803104,1.2594765743596545e-06,4.703441772344622e-05,0.00033878337131000764,0.7060840563490426,0.18638011781430008
p22123,0.01485890647395275,0.4168263613936034,0.00013223259458787175,0.00048420683614693033,3.5305656636311456e-06,7.691166117295087e-07,0.032946183184287006,0.037577335835227314,0.49717047399991937
p12077,0.002030747075054263,0.3409924271023885,0.0002491086058126359,7.185271070993453e-06,1.600462875531709e-05,1.2093244899590287e-08,0.6130652645368527,0.00304925009231796,0.04059000059450275
p20083,0.004680249207154254,0.001639160257665967,1.4004864782634435e-05,0.17542604594361205,3.66097207531677e-07,0.00010646724434250888,0.00012738361100178292,0.5732542011025977,0.2447521216716354
p20119,0.0022331782161273267,0.001257545606422391,7.193289398250953e-06,0.17572524224504057,1.8093505047621118e-07,0.00012578228046615611,8.642693601727167e-05,0.448189534723372,0.3723749157681056
p21149,0.33087754301770617,0.4115543591388482,0.006969667619287277,0.00011419274954628463,0.00016173552726369368,7.965322438543813e-08,0.04853696134028492,0.13448190178298314,0.06730355917085598
p28001,0.005616129759083497,0.4833808316180968,6.412119189945565e-05,0.00025188975110759196,1.881511719191934e-06,5.518112140051702e-07,0.04769893100694,0.013731603242255514,0.4492540601076841
p28057,0.06374632885701692,0.5486801212492458,0.0011997252002145826,0.00016728169620023307,3.3522159502618655e-05,1.712723489673965e-07,0.10369813493422987,0.11660196164959521,0.1658727529816458
p21073,0.3158182445573099,0.4618336990741315,0.03265215165252811,3.818969581889973e-05,0.0007603956755273043,2.355099297125137e-08,0.1346503870119762,0.0360057976323815,0.018241111149333696
p23009,0.0013696695170283494,0.00013274790695282492,0.07838116474142481,5.252942074432191e-08,0.9151552816976127,6.755207199265781e-11,0.004936557976834103,2.2770568515607784e-05,1.7549946587625306e-06
p23013,0.0020702747994227316,0.00021404330509734783,0.1053629926121272,6.690559943900636e-08,0.8839689674170617,7.70296619604474e-11,0.008354656172044828,2.6224535306345317e-05,2.7741763107719785e-06
p13217,0.017118164558827056,0.28333450608785266,0.003750828951849711,1.3944986216422042e-05,0.00019457121731916295,1.3993898977768216e-08,0.6672680977599289,0.013733359271265448,0.014586513172841837
p46049,0.03522129226326826,0.00023125808076857502,4.686122733142753e-05,0.17706583039091886,2.3919974630949722e-06,0.00015812912205573882,3.386502477613831e-05,0.7858662003280271,0.001374171565390559
p26061,0.7046579313431914,0.0010722782144530268,0.0026758161090380496,0.0007836578662307386,0.00035601089160305644,1.10489751519998e-06,0.0011191979072341623,0.2891575491795179,0.00017645359121661546
p30061,1.5988174583507536e-05,1.363790811603732e-07,1.7351161011695486e-08,0.7172237719869743,1.3119829453126507e-09,0.27095214131966006,1.2475815579408387e-08,0.011778716153224629,2.92148475169043e-05
p47051,0.0627394871491698,0.47150368782556684,0.004110474923422793,4.93982017291416e-05,0.0001239563446053493,4.33462389858518e-08,0.34709996895908796,0.057689547506721416,0.05668343574345758
p22029,0.005194091849114701,0.4590639249534633,5.5850699788910035e-05,0.0002829821481395841,1.6173047515045408e-06,6.453002764591419e-07,0.04027912732863985,0.012905021781475809,0.48221673863435
p22063,0.00316401700536155,0.358033169915633,4.930361734415071e-05,0.000128321075570798,1.6249839361300175e-06,3.428479044755921e-07,0.08031706945996896,0.007325348914042156,0.5509808021802388
p25009,0.004968769303393648,0.000651000608591751,0.2182590874742978,1.068148020428854e-07,0.7475280067541343,9.698331590896659e-11,0.02854931898726172,3.5642585782190084e-05,8.067374753127962e-06
p46019,0.0029044867628821623,3.331006682956936e-05,3.947662372281767e-06,0.5562454386730855,1.9670426622368089e-07,0.0009278296800194489,3.346040013163912e-06,0.43878005579840135,0.0011013886121301873
p08035,0.0005223761368372239,0.00011477171150600888,1.5370836431232095e-06,0.7298078756816506,4.2901752301734884e-08,0.0012283086143719374,8.987088475984564e-06,0.18044669553713788,0.08786940524462493
p45079,0.023493348587529547,0.14031595909563543,0.00938003180887738,3.7095350696146934e-06,0.0009197327476007095,3.351929949625326e-09,0.8170045815120824,0.004623429121117886,0.00425920424015688
p18095,0.6018171786760051,0.23192199625294685,0.03740135446136357,0.00010150083220549457,0.0009956613527187358,5.3718093414094435e-08,0.06875954540203523,0.04525471987737792,0.013747989427253521
p40099,0.006864718367910682,0.02541302440430396,3.3141020636898406e-05,0.026177235019277083,7.647507862760748e-07,4.041123681693012e-05,0.0015784209908540794,0.11547721854787393,0.8244150656615402
p54009,0.3095580349346281,0.05621263173122547,0.3071406898756908,3.59546207830934e-06,0.007906502494140471,2.380858954455859e-09,0.3166855118406232,0.001738939113461654,0.0007540921672929513
p54013,0.26757374868651246,0.1606431003305195,0.17786453918797704,4.622437501434246e-06,0.004996927099118325,2.4685387841951174e-09,0.3833173075286045,0.0036451437996268404,0.0019546084616011436
p51021,0.14309481634242602,0.29480860119279206,0.06199426729025734,4.43058344394508e-06,0.0030603355921507247,3.0675278192544483e-09,0.4878259913552599,0.005590848270509808,0.0036207063056323202
p30111,0.000399312308214977,3.8471630860146955e-06,4.68879863127196e-07,0.7235476095985115,2.8619067368161135e-08,0.013221819874343434,3.660711747066963e-07,0.26244702483129506,0.00037952265444378034
p54043,0.2765544373381435,0.27238469086574724,0.08095536247646194,6.426900418708122e-06,0.002298631988399993,3.892164039140467e-09,0.3577948918374424,0.00640552051438961,0.003600034186832655
