sc_gid,fips,reeds_ba
52409,p01105,89
52410,p01105,89
52411,p01047,90
52412,p01047,90
52413,p01047,90
52414,p01001,90
52415,p01001,90
52416,p01001,90
52417,p01101,90
52418,p01101,90
52419,p01101,90
52420,p01101,90
52421,p01087,90
52422,p01087,90
52423,p01087,90
52424,p01087,90
52425,p01113,90
52426,p01113,90
52427,p01113,90
52428,p01113,90
52429,p13053,94
52430,p13053,94
52431,p13197,94
52432,p13197,94
52433,p13249,94
52434,p13249,94
52435,p13193,94
52436,p13093,94
52437,p13093,94
52438,p13093,94
52439,p13093,94
52440,p13235,94
52441,p13235,94
52442,p13091,94
52443,p13091,94
52444,p13091,94
52445,p13309,94
52446,p13309,94
52447,p13209,94
52448,p13209,94
52449,p13279,94
52450,p13279,94
52451,p13267,94
52452,p13267,94
52453,p13183,94
52454,p13179,94
52455,p13179,94
52456,p13179,94
52457,p13029,94
52458,p13029,94
52459,p13051,94
52460,p13051,94
52461,p04019,30
52462,p04019,30
52463,p04019,30
52464,p04019,30
52465,p04019,30
52466,p04019,30
52467,p04019,30
52468,p04019,30
52469,p04019,30
52470,p04019,30
52471,p04019,30
52472,p04019,30
52473,p04019,30
52474,p04019,30
52475,p04003,28
52476,p04003,28
52477,p04003,28
52478,p04003,28
52479,p04003,28
52480,p04003,28
52481,p04003,28
52482,p04003,28
52483,p04003,28
52484,p04003,28
52485,p04003,28
52486,p35023,31
52487,p35023,31
52488,p35023,31
52489,p35023,31
52490,p35017,31
52491,p35017,31
52492,p35017,31
52493,p35029,31
52494,p35029,31
52495,p35029,31
52496,p35029,31
52497,p35029,31
52498,p35029,31
52499,p35029,31
52500,p35013,31
52501,p35013,31
52502,p35013,31
52503,p35013,31
52504,p35013,31
52505,p35013,31
52506,p35013,31
52507,p35035,31
52508,p35035,31
52509,p35035,31
52510,p35035,31
52511,p35035,31
52512,p35035,31
52513,p35035,31
52514,p35035,31
52515,p35035,31
52516,p35035,31
52517,p35035,31
52518,p35035,31
52519,p35015,47
52520,p35015,47
52521,p35015,47
52522,p35015,47
52523,p35015,47
52524,p35015,47
52525,p35015,47
52526,p35015,47
52527,p35015,47
52528,p35025,47
52529,p35025,47
52530,p35025,47
52531,p35025,47
52532,p35025,47
52533,p48003,62
52534,p48003,62
52535,p48003,62
52536,p48003,62
52537,p48165,48
52538,p48165,48
52539,p48165,48
52540,p48115,60
52541,p48115,60
52542,p48115,60
52543,p48115,60
52544,p48033,60
52545,p48033,60
52546,p48033,60
52547,p48033,60
52548,p48415,60
52549,p48415,60
52550,p48415,60
52551,p48415,60
52552,p48151,60
52553,p48151,60
52554,p48151,60
52555,p48151,60
52556,p48253,60
52557,p48253,60
52558,p48253,60
52559,p48253,60
52560,p48417,63
52561,p48417,63
52562,p48417,63
52563,p48417,63
52564,p48429,63
52565,p48429,63
52566,p48429,63
52567,p48429,63
52568,p48363,63
52569,p48363,63
52570,p48363,63
52571,p48363,63
52572,p48367,63
52573,p48367,63
52574,p48367,63
52575,p48367,63
52576,p48439,63
52577,p48439,63
52578,p48439,63
52579,p48439,63
52580,p48113,63
52581,p48113,63
52582,p48113,63
52583,p48113,63
52584,p48257,63
52585,p48257,63
52586,p48257,63
52587,p48467,63
52588,p48467,63
52589,p48467,63
52590,p48467,63
52591,p48499,63
52592,p48499,63
52593,p48499,63
52594,p48459,57
52595,p48459,57
52596,p48459,57
52597,p48459,57
52598,p48203,57
52599,p48203,57
52600,p48203,57
52601,p48203,57
52602,p48203,57
52603,p22017,58
52604,p22017,58
52605,p22015,58
52606,p22015,58
52607,p22015,58
52608,p22119,58
52609,p22119,58
52610,p22027,86
52611,p22027,86
52612,p22061,86
52613,p22061,86
52614,p22061,86
52615,p22061,86
52616,p22111,86
52617,p22111,86
52618,p22073,86
52619,p22073,86
52620,p22067,86
52621,p22083,86
52622,p22123,86
52623,p22035,86
52624,p22035,86
52625,p22035,86
52626,p28055,87
52627,p28055,87
52628,p28055,87
52629,p28163,87
52630,p28163,87
52631,p28089,87
52632,p28089,87
52633,p28089,87
52634,p28089,87
52635,p28121,87
52636,p28123,87
52637,p28123,87
52638,p28123,87
52639,p28123,87
52640,p28101,87
52641,p28101,87
52642,p28101,87
52643,p28075,87
52644,p28075,87
52645,p28075,87
52646,p28075,87
52647,p01119,89
52648,p01119,89
52649,p01119,89
52650,p01091,89
52651,p01091,89
52652,p01091,89
52653,p01091,89
52654,p01105,89
52655,p01047,90
52656,p01047,90
52657,p01047,90
52658,p01047,90
52659,p01085,90
52660,p01085,90
52661,p01085,90
52662,p01101,90
52663,p01101,90
52664,p01101,90
52665,p01101,90
52666,p01011,90
52667,p01087,90
52668,p01087,90
52669,p01087,90
52670,p01113,90
52671,p01113,90
52672,p01113,90
52673,p01113,90
52674,p13259,94
52675,p13259,94
52676,p13259,94
52677,p13197,94
52678,p13261,94
52679,p13261,94
52680,p13261,94
52681,p13261,94
52682,p13093,94
52683,p13093,94
52684,p13093,94
52685,p13315,94
52686,p13315,94
52687,p13091,94
52688,p13091,94
52689,p13271,94
52690,p13271,94
52691,p13271,94
52692,p13309,94
52693,p13161,94
52694,p13001,94
52695,p13001,94
52696,p13267,94
52697,p13267,94
52698,p13183,94
52699,p13179,94
52700,p13179,94
52701,p13179,94
52702,p13179,94
52703,p13029,94
52704,p13051,94
52705,p04019,30
52706,p04019,30
52707,p04019,30
52708,p04019,30
52709,p04019,30
52710,p04019,30
52711,p04023,30
52712,p04023,30
52713,p04023,30
52714,p04023,30
52715,p04023,30
52716,p04019,30
52717,p04003,28
52718,p04003,28
52719,p04003,28
52720,p04003,28
52721,p04003,28
52722,p04003,28
52723,p04003,28
52724,p04003,28
52725,p04003,28
52726,p04003,28
52727,p04003,28
52728,p35023,31
52729,p35023,31
52730,p35023,31
52731,p35023,31
52732,p35017,31
52733,p35017,31
52734,p35017,31
52735,p35029,31
52736,p35029,31
52737,p35029,31
52738,p35029,31
52739,p35029,31
52740,p35029,31
52741,p35029,31
52742,p35013,31
52743,p35013,31
52744,p35013,31
52745,p35013,31
52746,p35013,31
52747,p35013,31
52748,p35013,31
52749,p35035,31
52750,p35035,31
52751,p35035,31
52752,p35035,31
52753,p35035,31
52754,p35035,31
52755,p35035,31
52756,p35035,31
52757,p35035,31
52758,p35035,31
52759,p35035,31
52760,p35035,31
52761,p35015,47
52762,p35015,47
52763,p35015,47
52764,p35015,47
52765,p35015,47
52766,p35015,47
52767,p35015,47
52768,p35015,47
52769,p35015,47
52770,p35025,47
52771,p35025,47
52772,p35025,47
52773,p35025,47
52774,p35025,47
52775,p48003,62
52776,p48003,62
52777,p48003,62
52778,p48003,62
52779,p48003,62
52780,p48003,62
52781,p48003,62
52782,p48317,62
52783,p48317,62
52784,p48317,62
52785,p48317,62
52786,p48227,60
52787,p48227,60
52788,p48227,60
52789,p48227,60
52790,p48335,60
52791,p48335,60
52792,p48335,60
52793,p48335,60
52794,p48353,60
52795,p48353,60
52796,p48151,60
52797,p48151,60
52798,p48253,60
52799,p48253,60
52800,p48253,60
52801,p48253,60
52802,p48417,63
52803,p48417,63
52804,p48417,63
52805,p48417,63
52806,p48429,63
52807,p48429,63
52808,p48429,63
52809,p48429,63
52810,p48363,63
52811,p48363,63
52812,p48363,63
52813,p48363,63
52814,p48367,63
52815,p48367,63
52816,p48367,63
52817,p48367,63
52818,p48439,63
52819,p48439,63
52820,p48439,63
52821,p48439,63
52822,p48113,63
52823,p48113,63
52824,p48113,63
52825,p48113,63
52826,p48257,63
52827,p48257,63
52828,p48257,63
52829,p48467,63
52830,p48467,63
52831,p48467,63
52832,p48467,63
52833,p48423,63
52834,p48423,63
52835,p48499,63
52836,p48459,57
52837,p48459,57
52838,p48459,57
52839,p48183,57
52840,p48203,57
52841,p48203,57
52842,p48203,57
52843,p48203,57
52844,p48203,57
52845,p22017,58
52846,p22017,58
52847,p22015,58
52848,p22015,58
52849,p22015,58
52850,p22119,58
52851,p22119,58
52852,p22013,58
52853,p22013,58
52854,p22061,86
52855,p22061,86
52856,p22061,86
52857,p22061,86
52858,p22073,86
52859,p22073,86
52860,p22073,86
52861,p22073,86
52862,p22083,86
52863,p22083,86
52864,p22083,86
52865,p22065,86
52866,p22065,86
52867,p22065,86
52868,p28149,87
52869,p28055,87
52870,p28149,87
52871,p28149,87
52872,p28049,87
52873,p28049,87
52874,p28049,87
52875,p28089,87
52876,p28121,87
52877,p28121,87
52878,p28121,87
52879,p28123,87
52880,p28123,87
52881,p28123,87
52882,p28101,87
52883,p28101,87
52884,p28101,87
52885,p28075,87
52886,p28075,87
52887,p28075,87
52888,p28075,87
52889,p01119,89
52890,p01119,89
52891,p01119,89
52892,p01091,89
52893,p01091,89
52894,p01091,89
52895,p01091,89
52896,p01047,90
52897,p01047,90
52898,p01047,90
52899,p01047,90
52900,p01047,90
52901,p01085,90
52902,p01085,90
52903,p01085,90
52904,p01085,90
52905,p01101,90
52906,p01101,90
52907,p01101,90
52908,p01011,90
52909,p01011,90
52910,p01011,90
52911,p01011,90
52912,p01011,90
52913,p01005,90
52914,p01113,90
52915,p13259,94
52916,p13259,94
52917,p13259,94
52918,p13259,94
52919,p13307,94
52920,p13261,94
52921,p13261,94
52922,p13261,94
52923,p13261,94
52924,p13081,94
52925,p13081,94
52926,p13081,94
52927,p13315,94
52928,p13315,94
52929,p13315,94
52930,p13271,94
52931,p13271,94
52932,p13271,94
52933,p13271,94
52934,p13161,94
52935,p13161,94
52936,p13001,94
52937,p13001,94
52938,p13001,94
52939,p13305,94
52940,p13183,94
52941,p13183,94
52942,p13183,94
52943,p13179,94
52944,p13179,94
52945,p13179,94
52946,p13029,94
52947,p04019,30
52948,p04019,30
52949,p04019,30
52950,p04019,30
52951,p04019,30
52952,p04023,30
52953,p04023,30
52954,p04023,30
52955,p04023,30
52956,p04023,30
52957,p04023,30
52958,p04003,28
52959,p04003,28
52960,p04003,28
52961,p04003,28
52962,p04003,28
52963,p04003,28
52964,p04003,28
52965,p04003,28
52966,p04003,28
52967,p04003,28
52968,p04003,28
52969,p35023,31
52970,p35023,31
52971,p35023,31
52972,p35023,31
52973,p35023,31
52974,p35017,31
52975,p35029,31
52976,p35029,31
52977,p35029,31
52978,p35029,31
52979,p35029,31
52980,p35029,31
52981,p35029,31
52982,p35029,31
52983,p35013,31
52984,p35013,31
52985,p35013,31
52986,p35013,31
52987,p35013,31
52988,p35013,31
52989,p35013,31
52990,p35035,31
52991,p35035,31
52992,p35035,31
52993,p35035,31
52994,p35035,31
52995,p35035,31
52996,p35035,31
52997,p35035,31
52998,p35035,31
52999,p35035,31
53000,p35035,31
53001,p35035,31
53002,p35015,47
53003,p35015,47
53004,p35015,47
53005,p35015,47
53006,p35015,47
53007,p35015,47
53008,p35015,47
53009,p35015,47
53010,p35015,47
53011,p35025,47
53012,p35025,47
53013,p35025,47
53014,p35025,47
53015,p35025,47
53016,p48003,62
53017,p48003,62
53018,p48003,62
53019,p48003,62
53020,p48003,62
53021,p48003,62
53022,p48003,62
53023,p48317,62
53024,p48317,62
53025,p48317,62
53026,p48317,62
53027,p48227,60
53028,p48227,60
53029,p48227,60
53030,p48227,60
53031,p48335,60
53032,p48335,60
53033,p48335,60
53034,p48335,60
53035,p48353,60
53036,p48353,60
53037,p48353,60
53038,p48353,60
53039,p48441,61
53040,p48441,61
53041,p48441,61
53042,p48441,61
53043,p48059,61
53044,p48059,61
53045,p48059,61
53046,p48059,61
53047,p48133,63
53048,p48133,63
53049,p48133,63
53050,p48133,63
53051,p48133,63
53052,p48143,63
53053,p48143,63
53054,p48143,63
53055,p48221,63
53056,p48221,63
53057,p48221,63
53058,p48251,63
53059,p48251,63
53060,p48251,63
53061,p48251,63
53062,p48139,63
53063,p48139,63
53064,p48139,63
53065,p48139,63
53066,p48139,63
53067,p48257,63
53068,p48257,63
53069,p48257,63
53070,p48467,63
53071,p48467,63
53072,p48467,63
53073,p48467,63
53074,p48423,63
53075,p48423,63
53076,p48423,63
53077,p48423,63
53078,p48423,63
53079,p48183,57
53080,p48183,57
53081,p48203,57
53082,p48203,57
53083,p48203,57
53084,p48203,57
53085,p48203,57
53086,p22017,58
53087,p22017,58
53088,p22017,58
53089,p22015,58
53090,p22015,58
53091,p22119,58
53092,p22119,58
53093,p22013,58
53094,p22013,58
53095,p22013,58
53096,p22049,58
53097,p22049,58
53098,p22049,58
53099,p22073,86
53100,p22073,86
53101,p22073,86
53102,p22083,86
53103,p22083,86
53104,p22083,86
53105,p22083,86
53106,p22065,86
53107,p22065,86
53108,p22065,86
53109,p22065,86
53110,p28149,87
53111,p28149,87
53112,p28149,87
53113,p28049,87
53114,p28049,87
53115,p28049,87
53116,p28049,87
53117,p28121,87
53118,p28121,87
53119,p28121,87
53120,p28123,87
53121,p28123,87
53122,p28123,87
53123,p28101,87
53124,p28101,87
53125,p28101,87
53126,p28075,87
53127,p28075,87
53128,p28075,87
53129,p28075,87
53130,p01023,89
53131,p01023,89
53132,p01023,89
53133,p01091,89
53134,p01091,89
53135,p01091,89
53136,p01091,89
53137,p01131,89
53138,p01131,89
53139,p01047,90
53140,p01047,90
53141,p01047,90
53142,p01085,90
53143,p01085,90
53144,p01085,90
53145,p01085,90
53146,p01101,90
53147,p01101,90
53148,p01101,90
53149,p01011,90
53150,p01011,90
53151,p01011,90
53152,p01011,90
53153,p01005,90
53154,p01005,90
53155,p01005,90
53156,p13259,94
53157,p13259,94
53158,p13259,94
53159,p13259,94
53160,p13307,94
53161,p13261,94
53162,p13261,94
53163,p13261,94
53164,p13261,94
53165,p13081,94
53166,p13081,94
53167,p13081,94
53168,p13315,94
53169,p13315,94
53170,p13017,94
53171,p13017,94
53172,p13271,94
53173,p13271,94
53174,p13161,94
53175,p13161,94
53176,p13161,94
53177,p13001,94
53178,p13001,94
53179,p13001,94
53180,p13305,94
53181,p13305,94
53182,p13183,94
53183,p13183,94
53184,p13191,94
53185,p13191,94
53186,p13191,94
53187,p13179,94
53188,p04019,30
53189,p04023,30
53190,p04023,30
53191,p04023,30
53192,p04023,30
53193,p04023,30
53194,p04023,30
53195,p04023,30
53196,p04003,28
53197,p04003,28
53198,p04003,28
53199,p04003,28
53200,p04003,28
53201,p04003,28
53202,p04003,28
53203,p04003,28
53204,p04003,28
53205,p04003,28
53206,p04003,28
53207,p04003,28
53208,p35023,31
53209,p35023,31
53210,p35023,31
53211,p35023,31
53212,p35023,31
53213,p35023,31
53214,p35029,31
53215,p35029,31
53216,p35029,31
53217,p35029,31
53218,p35029,31
53219,p35029,31
53220,p35029,31
53221,p35029,31
53222,p35013,31
53223,p35013,31
53224,p35013,31
53225,p35013,31
53226,p35013,31
53227,p48141,59
53228,p48141,59
53229,p48141,59
53230,p48141,59
53231,p48141,59
53232,p48229,61
53233,p35035,31
53234,p35035,31
53235,p35035,31
53236,p35035,31
53237,p35035,31
53238,p35035,31
53239,p35035,31
53240,p35035,31
53241,p35015,47
53242,p35015,47
53243,p35015,47
53244,p35015,47
53245,p35015,47
53246,p35015,47
53247,p35015,47
53248,p35015,47
53249,p35015,47
53250,p35025,47
53251,p35025,47
53252,p35025,47
53253,p35025,47
53254,p35025,47
53255,p48003,62
53256,p48003,62
53257,p48003,62
53258,p48003,62
53259,p48003,62
53260,p48003,62
53261,p48317,62
53262,p48317,62
53263,p48317,62
53264,p48317,62
53265,p48317,62
53266,p48227,60
53267,p48227,60
53268,p48227,60
53269,p48227,60
53270,p48335,60
53271,p48335,60
53272,p48335,60
53273,p48335,60
53274,p48353,60
53275,p48353,60
53276,p48353,60
53277,p48353,60
53278,p48441,61
53279,p48441,61
53280,p48441,61
53281,p48441,61
53282,p48059,61
53283,p48059,61
53284,p48059,61
53285,p48059,61
53286,p48133,63
53287,p48133,63
53288,p48133,63
53289,p48133,63
53290,p48133,63
53291,p48143,63
53292,p48143,63
53293,p48143,63
53294,p48221,63
53295,p48221,63
53296,p48221,63
53297,p48251,63
53298,p48251,63
53299,p48251,63
53300,p48251,63
53301,p48139,63
53302,p48139,63
53303,p48139,63
53304,p48139,63
53305,p48139,63
53306,p48257,63
53307,p48257,63
53308,p48257,63
53309,p48467,63
53310,p48467,63
53311,p48467,63
53312,p48467,63
53313,p48467,63
53314,p48423,63
53315,p48423,63
53316,p48423,63
53317,p48423,63
53318,p48183,57
53319,p48183,57
53320,p48183,57
53321,p48203,57
53322,p48203,57
53323,p48203,57
53324,p48203,57
53325,p22017,58
53326,p22017,58
53327,p22017,58
53328,p22015,58
53329,p22015,58
53330,p22013,58
53331,p22013,58
53332,p22013,58
53333,p22013,58
53334,p22013,58
53335,p22049,58
53336,p22049,58
53337,p22049,58
53338,p22073,86
53339,p22073,86
53340,p22073,86
53341,p22083,86
53342,p22083,86
53343,p22041,86
53344,p22041,86
53345,p22065,86
53346,p22065,86
53347,p22065,86
53348,p22065,86
53349,p28149,87
53350,p28149,87
53351,p28049,87
53352,p28049,87
53353,p28049,87
53354,p28049,87
53355,p28121,87
53356,p28121,87
53357,p28121,87
53358,p28121,87
53359,p28123,87
53360,p28129,87
53361,p28129,87
53362,p28061,87
53363,p28061,87
53364,p28061,87
53365,p28023,87
53366,p28023,87
53367,p28023,87
53368,p28023,87
53369,p01023,89
53370,p01023,89
53371,p01023,89
53372,p01091,89
53373,p01091,89
